@relation PC3-weka.filters.supervised.instance.SMOTE-C0-K10-P700.0-S9

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
14,9,1,3,10,14,5,0.33,6,2.33,2,0.4,17,3,0.5,12,0,22.72,18.75,7988.64,0.14,86,0.05,443.81,426.06,0.6,4,7,14,0.13,40,46,16,15,40,52,15,N
6,3,2,2,0,4,2,0.25,2,2,2,1,7,1,0,6,1,22.46,9,1819.07,0.07,43,0.11,101.06,202.12,0.5,1,2,7,0.13,18,25,13,13,15,25,8,N
6,3,2,2,0,4,2,0.25,2,2,2,1,7,1,0,6,1,22.46,9,1819.07,0.07,43,0.11,101.06,202.12,0.5,1,2,7,0.13,18,25,13,13,15,25,8,N
7,3,1,1,6,4,2,0.33,2,2,2,1,6,1,0,5,1,20.84,3.94,323.05,0.03,21,0.25,17.95,82.04,0.5,1,2,6,0.1,9,12,8,7,20,58.33,6,N
36,25,8,12,24,44,13,0.23,20,2.2,8,0.62,50,6,0.42,44,3,75.71,19.73,29480.66,0.5,237,0.05,1637.81,1494,0.46,12,22,39,0.11,109,128,58,21,117,45,56,Y
17,9,6,5,10,16,5,0.22,8,2,4,0.8,20,1,0,18,2,37.97,14.77,8282.6,0.19,104,0.07,460.14,560.8,0.2,4,8,17,0.1,48,56,26,16,51,45.45,23,N
1,19,0,17,0,34,10,0.21,16,2.13,1,0.1,40,8,0.78,31,3,31.42,46.06,66661.35,0.48,246,0.02,3703.41,1447.13,0.8,9,17,32,0.2,102,144,31,28,50,35.42,48,N
1,5,0,1,0,8,3,0.27,4,2,1,0.33,10,1,0,10,2,13.96,11.67,1899.9,0.05,36,0.09,105.55,162.85,0.33,2,4,9,0.23,15,21,9,14,13,9.09,11,N
1,15,3,0,0,28,8,0.28,14,2,6,0.75,32,6,0.71,29,2,25.81,30.07,23331.58,0.26,143,0.03,1296.2,775.96,0.75,7,14,26,0.26,63,80,22,21,31,0,29,N
2,13,3,0,0,20,7,0.54,8,2.5,7,1,29,4,0.5,13,2,14.04,29.36,12103.07,0.14,84,0.03,672.39,412.18,0.57,6,10,24,0.44,34,50,11,19,16,0,13,N
3,3,2,0,0,4,2,0.08,2,2,2,1,13,1,0,24,3,30.78,18,9971.33,0.18,108,0.06,553.96,553.96,0.5,1,2,13,0.07,48,60,20,15,28,0,24,N
3,17,6,0,0,24,10,0.23,12,2,10,1,44,1,0,43,4,38.43,28.04,30219.56,0.36,181,0.04,1678.86,1077.71,0.1,6,12,36,0.21,83,98,37,25,47,0,43,N
2,9,5,0,0,12,5,0.25,4,3,5,1,18,4,0.75,20,2,23.94,16.5,6517.5,0.13,79,0.06,362.08,395,0.8,4,6,15,0.22,33,46,16,16,23,0,20,N
1,5,1,0,0,8,3,0.3,4,2,3,1,12,1,0,10,2,14.62,9.17,1228.15,0.04,31,0.11,68.23,133.98,0.33,2,4,11,0.25,15,16,9,11,12,0,10,N
5,33,4,0,0,62,17,0.52,30,2.07,10,0.59,77,10,0.56,33,2,90.42,13,15281.13,0.39,199,0.08,848.95,1175.47,0.59,16,31,62,0.44,94,105,47,13,39,0,33,N
1,5,4,0,0,8,3,0.33,4,2,3,1,11,1,0,9,2,24,4.67,522.66,0.04,28,0.21,29.04,112,0.33,2,4,10,0.27,12,16,9,7,11,0,9,N
4,53,6,0,0,100,27,0.44,48,2.08,23,0.85,124,19,0.69,62,2,88.96,33,96874.9,0.98,450,0.03,5381.94,2935.6,0.7,26,50,99,0.4,210,240,70,22,67,0,62,N
1,41,6,0,0,80,21,0.38,40,2,20,0.95,109,1,0,55,2,95.28,25.67,62771.57,0.82,374,0.04,3487.31,2445.65,0.05,20,40,90,0.37,176,198,72,21,57,0,55,N
3,19,7,0,0,36,10,0.33,18,2,10,1,47,5,0.44,30,2,43.84,22.75,22691.4,0.33,171,0.04,1260.63,997.42,0.5,9,18,39,0.29,78,93,36,21,34,0,30,N
12,55,12,2,0,68,34,0.38,34,2,15,0.44,121,17,0.48,87,2,69.02,44.68,137758.8,1.03,448,0.02,7653.27,3083.42,0.5,17,34,89,0.33,181,267,79,39,102,2.25,89,N
3,37,4,0,2,54,20,0.41,22,2.45,7,0.35,72,12,0.58,49,2,25.89,66.86,115710.92,0.58,293,0.01,6428.38,1730.72,0.6,16,31,54,0.36,117,176,28,32,55,3.92,49,N
4,21,2,0,0,40,11,0.52,20,2,6,0.55,43,1,0,21,2,24.3,27,17711.76,0.22,125,0.04,983.99,655.99,0.09,10,20,34,0.42,60,65,20,18,26,0,21,N
5,67,16,1,1,130,34,0.37,64,2.02,30,0.88,153,17,0.48,90,2,179.17,21.38,81861.96,1.28,548,0.05,4547.89,3829.8,0.5,33,65,121,0.35,243,305,108,19,98,2.17,91,N
1,25,4,0,0,38,14,0.31,18,2.11,8,0.57,55,6,0.38,45,2,57.83,26.49,40578.75,0.51,243,0.04,2254.37,1531.82,0.43,10,19,43,0.3,108,135,53,26,47,0,45,N
9,59,13,0,1,82,34,0.39,40,2.05,22,0.65,133,15,0.42,88,2,71.79,42,126638.31,1.01,450,0.02,7035.46,3015.2,0.44,21,41,101,0.34,189,261,72,32,99,1.12,88,N
3,19,12,0,0,34,10,0.22,16,2.13,8,0.8,62,3,0.22,45,2,48.13,38.75,72273.89,0.62,291,0.03,4015.22,1865.13,0.3,9,17,54,0.2,135,156,54,31,49,0,45,N
6,45,11,2,0,86,23,0.32,42,2.05,19,0.83,108,19,0.82,69,2,63.43,34.98,77622.82,0.74,350,0.03,4312.38,2218.95,0.83,22,43,87,0.29,148,202,55,26,78,2.82,71,N
3,11,3,0,0,12,7,0.3,6,2,4,0.57,25,4,0.5,23,2,29.43,18.57,10146.96,0.18,102,0.05,563.72,546.47,0.57,3,6,20,0.26,43,59,22,19,27,0,23,N
10,49,12,2,1,96,25,0.17,48,2,22,0.88,135,19,0.75,142,2,135.53,37.53,190890.99,1.7,729,0.03,10605.06,5086.44,0.76,24,48,112,0.16,319,410,102,24,156,2.07,144,N
3,7,0,1,3,12,4,0.27,6,2,1,0.25,16,1,0,14,1,28.72,9.38,2523.86,0.09,56,0.11,140.21,269.21,0.25,3,6,14,0.18,25,31,16,12,22,22.22,15,N
7,5,3,4,6,8,3,0.13,4,2,2,0.67,13,1,0,19,1,48.79,19.21,18005.58,0.31,160,0.05,1000.31,937.28,0.33,2,4,12,0.08,73,87,38,20,37,34.48,23,N
5,33,2,6,6,58,17,0.27,26,2.23,7,0.41,69,9,0.5,57,1,95.6,21.1,42542.23,0.67,313,0.05,2363.46,2016.64,0.53,16,29,54,0.23,151,162,68,19,75,17.39,63,Y
3,5,0,0,0,8,3,0.3,4,2,1,0.33,10,1,0,10,3,9.15,16.25,2416.01,0.05,35,0.06,134.22,148.68,0.33,2,4,9,0.21,15,20,6,13,14,0,10,N
14,11,1,2,16,20,6,0.14,10,2,3,0.5,28,1,0,40,0,41.91,27.61,31948.87,0.39,204,0.04,1774.94,1157.17,0.17,5,10,24,0.08,93,111,32,19,73,31.03,42,N
53,21,5,12,22,38,11,0.13,18,2.11,8,0.73,52,4,0.3,73,0,132.29,22.53,67179.31,0.99,444,0.04,3732.18,2981.13,0.36,10,19,43,0.07,204,240,86,19,161,31.78,85,Y
14,11,4,3,19,20,6,0.19,10,2,4,0.67,25,5,0.8,28,0,25.75,23.98,14801.55,0.21,116,0.04,822.31,617.34,0.83,5,10,21,0.09,53,63,21,19,65,44,31,N
19,11,4,4,21,20,6,0.19,10,2,4,0.67,25,5,0.8,27,0,25.75,23.98,14801.55,0.21,116,0.04,822.31,617.34,0.83,5,10,21,0.08,53,63,21,19,72,48.08,31,N
24,37,5,18,38,62,19,0.16,26,2.38,10,0.53,70,9,0.44,103,4,182.27,15.56,44121.9,0.95,419,0.06,2451.22,2835.87,0.47,18,31,53,0.1,195,224,94,15,184,35.22,121,N
19,11,4,5,19,20,6,0.19,10,2,4,0.67,25,5,0.8,26,0,27.15,22.89,14223.33,0.21,116,0.04,790.18,621.48,0.83,5,10,21,0.09,53,63,22,19,70,48,31,N
5,7,0,0,0,10,4,0.4,4,2.5,1,0.25,11,1,0,10,2,6.98,22.1,3409.75,0.05,37,0.05,189.43,154.29,0.25,3,5,9,0.25,17,20,5,13,16,0,10,N
23,11,5,1,7,8,8,0.17,4,2,5,0.63,24,1,0,45,1,42.42,24.2,24843.45,0.34,176,0.04,1380.19,1026.58,0.13,2,4,18,0.1,77,99,35,22,77,15.09,46,Y
6,37,2,5,4,60,19,0.23,24,2.5,2,0.11,63,18,0.94,77,1,60.94,26.48,42724.78,0.54,266,0.04,2373.6,1613.58,0.95,18,30,46,0.2,116,150,46,21,93,10.47,82,N
31,39,2,3,26,62,20,0.32,24,2.58,4,0.2,67,13,0.63,60,0,69.45,23.14,37185.01,0.54,258,0.04,2065.83,1607.04,0.65,19,35,49,0.17,119,139,54,21,121,32.58,63,N
41,31,3,3,22,54,16,0.21,24,2.25,6,0.38,65,3,0.13,73,0,90.21,25.16,57086.39,0.76,355,0.04,3171.47,2269.27,0.19,15,27,51,0.11,161,194,64,20,140,25.51,76,N
45,69,2,4,38,118,35,0.29,50,2.36,4,0.11,123,3,0.06,117,0,126.88,26.71,90551.52,1.13,497,0.04,5030.64,3389.63,0.09,34,59,90,0.17,221,276,91,22,205,26.42,121,Y
6,7,3,3,5,12,4,0.5,6,2,4,1,13,1,0,5,0,23.69,4.5,479.73,0.04,28,0.22,26.65,106.61,0.25,3,6,11,0.2,12,16,8,6,20,61.54,8,N
50,64,2,15,13,92,35,0.19,36,2.56,17,0.49,120,22,0.62,166,2,144.78,33.72,164651.23,1.63,666,0.03,9147.29,4882.39,0.63,28,46,87,0.14,307,359,132,29,245,14.43,181,N
48,5,8,2,26,6,3,0.06,2,3,2,0.67,16,3,1,51,0,173.7,9.4,15334.09,0.54,256,0.11,851.89,1632.01,1,2,3,15,0.02,123,133,72,11,128,35.44,53,Y
23,18,8,6,11,22,10,0.22,8,2.75,7,0.7,36,7,0.67,40,0,49.69,15.32,11670.05,0.25,130,0.07,648.34,761.54,0.7,7,11,28,0.12,54,76,37,21,81,29.82,46,N
8,5,0,1,8,8,3,0.43,2,4,1,0.33,7,1,0,6,0,17.75,9.9,1739.36,0.06,40,0.1,96.63,175.69,0.33,3,4,6,0.13,18,22,10,11,24,60,7,N
9,3,0,1,7,6,2,0.33,2,3,1,0.5,5,1,0,5,0,16.12,7.5,906.96,0.04,29,0.13,50.39,120.93,0.5,2,3,5,0.09,12,17,8,10,23,61.54,6,N
10,27,0,4,7,34,14,0.48,8,4.25,1,0.07,35,14,1,25,0,46.65,17.11,13659.38,0.27,149,0.06,758.85,798.28,1,13,17,23,0.25,66,83,27,14,56,30.56,29,N
19,59,3,0,31,116,30,0.15,58,2,3,0.1,110,1,0,206,4,239.03,36.2,313287.38,2.88,1172,0.03,17404.85,8653.7,0.03,29,58,82,0.12,564,608,148,19,257,13.08,206,N
19,59,3,0,29,116,30,0.14,58,2,3,0.1,110,1,0,208,4,242.69,36.29,319607.72,2.94,1190,0.03,17755.98,8807.05,0.03,29,58,82,0.12,573,617,150,19,257,12.24,208,N
16,87,5,0,35,154,44,0.17,68,2.26,14,0.32,169,13,0.28,255,4,249.73,43.13,464447.49,3.59,1405,0.02,25802.64,10769.8,0.3,43,77,127,0.14,675,730,180,23,307,12.07,255,N
16,57,4,0,35,112,29,0.14,56,2,2,0.07,111,1,0,209,4,233.67,37.57,329746.68,2.93,1182,0.03,18319.26,8777.84,0.03,28,56,84,0.11,571,611,152,20,261,14.34,209,N
12,17,4,0,28,32,9,0.07,16,2,2,0.22,44,1,0,137,4,154.38,37.66,218997.95,1.94,832,0.03,12166.55,5814.59,0.11,8,16,37,0.05,403,429,107,20,178,16.97,137,N
1,9,3,0,0,14,5,0.24,6,2.33,3,0.6,23,5,1,21,2,24.76,24.5,14864.15,0.2,114,0.04,825.79,606.7,1,4,7,20,0.22,49,65,20,20,23,0,21,N
1,5,3,0,0,8,3,0.25,4,2,3,1,11,1,0,12,2,18.39,19.2,6779.67,0.12,70,0.05,376.65,353.11,0.33,2,4,10,0.21,32,38,15,18,14,0,12,N
1,3,1,0,0,4,2,0.25,2,2,2,1,7,1,0,8,2,14.6,11.59,1961.37,0.06,36,0.09,108.96,169.22,0.5,1,2,7,0.2,17,19,11,15,10,0,8,N
2,13,8,2,0,12,8,0.21,6,2,8,1,33,5,0.57,37,1,38,20.84,16509.21,0.26,137,0.05,917.18,792.05,0.63,3,6,27,0.19,58,79,32,23,42,5.13,39,N
5,15,5,0,3,28,8,0.21,14,2,8,1,42,1,0,39,3,39.25,24.9,24336.47,0.33,175,0.04,1352.03,977.37,0.13,7,14,36,0.17,83,92,30,18,48,7.14,39,N
3,19,8,0,0,30,10,0.28,14,2.14,6,0.6,53,1,0,36,0,54.39,16.69,15143.75,0.3,160,0.06,841.32,907.59,0.1,8,15,45,0.25,73,87,35,16,40,0,36,N
1,19,10,0,0,16,13,0.3,8,2,9,0.69,51,3,0.17,43,1,47.44,23.4,25974,0.37,185,0.04,1443,1110,0.23,4,8,40,0.29,78,107,40,24,45,0,43,N
15,5,3,3,10,8,3,0.15,4,2,2,0.67,12,1,0,17,3,37.06,22.6,18935.91,0.28,150,0.04,1052,837.74,0.33,2,4,11,0.07,69,81,29,19,46,43.33,20,N
8,5,0,1,0,6,3,0.25,2,3,1,0.33,7,1,0,11,3,17.39,26.25,11982.32,0.15,96,0.04,665.68,456.47,0.33,2,3,6,0.14,42,54,12,15,21,8.33,12,Y
14,9,1,3,0,14,5,0.21,6,2.33,4,0.8,18,3,0.5,21,0,56.3,11,6811.81,0.21,118,0.09,378.43,619.26,0.6,4,7,15,0.13,54,64,27,11,39,12.5,24,N
29,21,2,10,11,38,11,0.27,18,2.11,3,0.27,42,1,0,31,0,51.67,21.46,23803.95,0.37,187,0.05,1322.44,1109.05,0.09,10,19,33,0.13,88,99,41,20,82,40.38,41,N
16,11,1,2,6,16,6,0.3,6,2.67,2,0.33,19,5,0.8,18,5,25.18,18,8158,0.15,87,0.06,453.22,453.22,0.83,5,8,15,0.14,38,49,19,18,43,30.77,20,N
8,3,2,1,0,4,2,0.18,2,2,2,1,7,1,0,10,4,26.99,6.97,1309.86,0.06,40,0.14,72.77,188.02,0.5,1,2,7,0.1,19,21,15,11,20,9.09,11,N
27,15,9,5,29,28,8,0.2,12,2.33,7,0.88,41,1,0,35,1,61.99,27.4,46526.99,0.57,271,0.04,2584.83,1698.3,0.13,8,14,35,0.08,121,150,53,24,97,49.28,40,Y
10,7,2,1,3,14,4,0.33,6,2.33,3,0.75,14,1,0,11,0,23.9,19.68,9260.7,0.16,91,0.05,514.48,470.46,0.25,4,7,12,0.15,44,47,19,17,26,26.67,12,Y
26,13,7,5,26,24,7,0.18,10,2.4,7,1,33,1,0,33,1,60.18,27.5,45509.93,0.55,270,0.04,2528.33,1654.91,0.14,7,12,28,0.08,120,150,48,22,91,48.44,38,Y
20,17,1,5,12,30,9,0.36,14,2.14,2,0.22,30,1,0,20,1,32.02,26.93,23220.17,0.29,152,0.04,1290.01,862.21,0.11,8,15,23,0.16,71,81,29,22,58,45.95,25,N
10,5,1,2,7,6,3,0.23,2,3,2,0.67,8,3,1,11,1,22.96,13.5,4185,0.1,62,0.07,232.5,310,1,2,3,7,0.1,27,35,16,16,31,45,13,N
10,5,1,2,7,6,3,0.21,2,3,2,0.67,8,3,1,12,1,23.74,10.21,2476.96,0.08,51,0.1,137.61,242.5,1,2,3,7,0.09,22,29,14,13,32,42.86,14,N
20,17,1,5,12,30,9,0.35,14,2.14,2,0.22,30,1,0,21,1,33.47,24.62,20287.52,0.27,146,0.04,1127.08,824,0.11,8,15,23,0.15,68,78,29,21,59,44.74,26,Y
35,7,5,4,57,12,4,0.09,6,2,2,0.5,25,1,0,42,1,77.69,36.83,105400.45,0.95,458,0.03,5855.58,2861.55,0.25,3,6,23,0.03,221,237,57,19,139,59.22,46,Y
8,3,4,0,0,4,2,0.14,2,2,1,0.5,11,1,0,14,0,41.25,14.67,8873.33,0.2,121,0.07,492.96,605,0.5,1,2,11,0.09,56,65,21,11,23,0,14,Y
4,3,1,0,0,4,2,0.29,2,2,2,1,6,1,0,7,2,10.34,8.1,678.47,0.03,22,0.12,37.69,83.76,0.5,1,2,6,0.17,9,13,5,9,12,0,7,N
6,5,1,1,0,8,3,0.21,4,2,1,0.33,11,1,0,13,3,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,0.33,2,4,10,0.14,19,26,10,11,21,7.14,14,N
2,3,0,0,0,4,2,0.4,2,2,1,0.5,6,1,0,5,2,6.5,6,234,0.01,13,0.17,13,39,0.5,1,2,6,0.25,4,9,2,6,8,0,5,N
11,29,2,4,2,54,15,0.29,26,2.08,2,0.13,60,8,0.5,48,2,16.05,54,46843.61,0.29,163,0.02,2602.42,867.47,0.53,14,27,47,0.23,72,91,16,24,66,11.11,52,N
9,25,10,0,1,48,13,0.28,24,2,9,0.69,62,8,0.58,47,2,57.88,31.53,57542.56,0.61,293,0.03,3196.81,1825.04,0.62,12,24,51,0.19,134,159,51,24,70,2.08,47,N
7,52,14,20,2,48,37,0.31,24,2,17,0.46,132,1,0,100,3,62.85,77.19,374495.12,1.62,700,0.01,20805.28,4851.52,0.03,12,24,97,0.28,305,395,81,41,130,18.03,120,N
1,9,3,0,0,14,5,0.45,6,2.33,3,0.6,21,3,0.5,11,3,25.83,12,3720,0.1,62,0.08,206.67,310,0.6,4,7,18,0.38,24,38,16,16,13,0,11,N
1,15,3,3,0,28,8,0.22,14,2,4,0.5,36,1,0,34,3,23.86,46,50477.9,0.37,201,0.02,2804.33,1097.35,0.13,7,14,30,0.21,92,109,22,22,39,8.1,37,N
1,15,4,0,0,26,8,0.5,12,2.17,5,0.63,34,3,0.29,16,3,29,17.43,8805.15,0.17,97,0.06,489.17,505.32,0.38,7,13,28,0.44,41,56,20,17,18,0,16,N
6,13,4,3,0,24,7,0.21,12,2,4,0.57,31,1,0,30,3,34.65,30.14,31475.69,0.35,187,0.03,1748.65,1044.39,0.14,6,12,26,0.18,92,95,29,19,40,9.09,33,N
2,11,4,1,0,20,6,0.33,10,2,5,0.83,26,3,0.4,17,2,36.89,9.89,3605.18,0.12,70,0.1,200.29,364.66,0.5,5,10,22,0.29,29,41,22,15,21,5.56,18,N
1,3,0,0,0,4,2,0.17,2,2,1,0.5,6,1,0,12,2,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,6,0.14,8,13,6,7,14,0,12,N
1,13,2,0,0,22,7,0.26,10,2.2,3,0.43,24,1,0,27,2,18.92,19.63,7291.52,0.12,73,0.05,405.08,371.38,0.14,6,11,19,0.24,31,42,15,19,29,0,27,N
1,3,0,0,0,4,2,0.29,2,2,1,0.5,5,1,0,7,1,14.51,4.2,255.97,0.02,17,0.24,14.22,60.94,0.5,1,2,5,0.22,6,11,5,7,9,0,7,N
11,9,12,0,4,20,5,0.1,10,2,5,1,32,1,0,48,0,59.96,20.2,24477.25,0.4,197,0.05,1359.85,1211.5,0.2,5,10,29,0.08,90,107,49,22,64,7.69,48,N
4,3,3,0,0,4,2,0.12,2,2,2,1,9,1,0,17,1,27.97,23.08,14896.06,0.22,139,0.04,827.56,645.5,0.5,1,2,9,0.09,50,89,13,12,22,0,17,N
1,5,0,0,0,8,3,0.18,4,2,1,0.33,12,1,0,17,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0.33,2,4,11,0.16,13,22,10,11,19,0,17,N
0,3,1,0,0,4,2,0.25,2,2,1,0.5,7,1,0,8,1,17.2,6.67,764.63,0.04,27,0.15,42.48,114.69,0.5,1,2,7,0.22,12,15,9,10,9,0,8,N
0,11,1,0,0,8,8,0.47,4,2,1,0.13,22,1,0,17,2,16.16,19.2,5956.4,0.1,66,0.05,330.91,310.23,0.13,2,4,16,0.44,24,42,10,16,18,0,17,N
1,3,0,0,0,4,2,0.12,2,2,1,0.5,6,1,0,17,4,19.85,16.82,5614.18,0.11,76,0.06,311.9,333.82,0.5,1,2,6,0.11,37,39,11,10,19,0,17,N
8,52,13,0,7,80,28,0.42,36,2.22,17,0.61,108,22,0.78,66,2,50.5,42.41,90808.6,0.71,335,0.02,5044.92,2141.43,0.79,22,40,82,0.34,145,190,53,31,82,9.59,66,N
1,7,4,0,0,12,4,0.33,6,2,3,0.75,20,3,0.67,12,2,18.68,12.83,3076.44,0.08,51,0.08,170.91,239.72,0.75,3,6,18,0.29,22,29,12,14,14,0,12,N
16,11,13,3,6,24,6,0.1,12,2,5,0.83,45,1,0,59,0,66.95,25.45,43359.38,0.57,268,0.04,2408.85,1703.82,0.17,6,12,41,0.06,123,145,58,24,107,13.24,62,N
0,3,1,0,0,4,2,0.25,2,2,1,0.5,7,1,0,8,1,17.2,6.67,764.63,0.04,27,0.15,42.48,114.69,0.5,1,2,7,0.22,12,15,9,10,9,0,8,N
19,9,4,2,5,16,5,0.11,8,2,5,1,23,1,0,45,0,71.31,24.66,43378.78,0.59,286,0.04,2409.93,1758.83,0.2,4,8,20,0.07,135,151,52,19,72,13.46,47,N
20,15,3,8,11,28,8,0.18,14,2,3,0.38,32,1,0,37,0,56.27,20,22506.86,0.38,189,0.05,1250.38,1125.34,0.13,7,14,26,0.1,84,105,42,20,77,33.93,45,N
13,5,1,0,12,8,3,0.08,4,2,1,0.33,19,1,0,36,0,49.13,19.76,19184.32,0.32,185,0.05,1065.8,970.87,0.33,2,4,18,0.05,76,109,25,13,62,25,36,N
3,3,0,0,0,4,2,0.29,2,2,1,0.5,6,1,0,7,0,8.4,7,411.67,0.02,17,0.14,22.87,58.81,0.5,1,2,6,0.18,8,9,4,7,11,0,7,N
9,5,1,1,4,8,3,0.2,4,2,2,0.67,11,1,0,14,0,27.81,13.36,4964.52,0.12,75,0.07,275.81,371.56,0.33,2,4,10,0.1,37,38,18,13,29,26.32,15,N
8,3,0,0,2,4,2,0.07,2,2,1,0.5,6,1,0,29,0,62.76,21.36,28626.92,0.45,240,0.05,1590.38,1340.39,0.5,1,2,6,0.05,115,125,35,13,40,6.45,29,N
8,3,0,0,0,4,2,0.13,2,2,1,0.5,7,1,0,16,0,39.81,13.88,7671.65,0.18,119,0.07,426.2,552.62,0.5,1,2,7,0.08,59,60,17,8,25,0,16,N
6,3,0,0,0,4,2,0.17,2,2,1,0.5,7,1,0,12,0,26.25,13.67,4902.51,0.12,83,0.07,272.36,358.72,0.5,1,2,7,0.11,41,42,12,8,19,0,12,N
6,3,0,0,1,4,2,0.17,2,2,1,0.5,7,1,0,12,0,29.04,8.92,2312.39,0.09,59,0.11,128.47,259.14,0.5,1,2,7,0.1,29,30,13,8,20,7.69,12,N
6,5,0,1,2,8,3,0.14,4,2,1,0.33,13,1,0,20,0,51.47,13.89,9932.28,0.24,143,0.07,551.79,715,0.33,2,4,12,0.1,71,72,23,9,30,13.04,21,N
28,7,16,3,15,12,4,0.11,6,2,3,0.75,30,1,0,34,0,88.1,8.83,6873.97,0.26,134,0.11,381.89,778.19,0.25,3,6,28,0.05,53,81,42,14,81,34.62,37,N
25,29,3,2,11,50,15,0.23,22,2.27,3,0.2,64,8,0.5,64,0,95.22,32.39,99926.73,1.03,474,0.03,5551.48,3084.69,0.53,14,25,51,0.15,230,244,71,20,103,16.88,66,N
21,19,3,6,10,32,10,0.2,14,2.29,5,0.5,39,3,0.22,45,0,59.99,23.54,33237.05,0.47,226,0.04,1846.5,1412.03,0.3,9,16,31,0.12,102,124,52,24,83,26.23,51,N
32,37,12,6,21,58,19,0.21,22,2.64,10,0.53,79,13,0.67,85,0,103.85,30.93,99359.89,1.07,471,0.03,5519.99,3212.3,0.68,18,29,62,0.13,207,264,87,26,145,24.11,91,N
15,3,4,1,2,4,2,0.2,2,2,2,1,8,1,0,9,0,21.15,4.5,428.33,0.03,25,0.22,23.8,95.18,0.5,1,2,8,0.07,9,16,7,7,28,25,10,N
13,3,2,0,11,4,2,0.06,2,2,1,0.5,15,1,0,33,0,56.88,16.48,15453.19,0.31,175,0.06,858.51,937.57,0.5,1,2,15,0.03,71,104,28,13,58,25,33,N
12,11,4,2,3,12,6,0.29,4,3,4,0.67,20,5,0.8,19,0,28.9,10.82,3385.09,0.1,62,0.09,188.06,312.75,0.83,4,6,16,0.09,23,39,17,16,64,20.83,21,N
13,11,1,4,8,20,6,0.2,10,2,2,0.33,23,1,0,26,1,56.04,22.34,27977.56,0.42,228,0.04,1554.31,1252.14,0.17,5,10,19,0.12,110,118,32,13,52,31.58,30,N
16,13,1,6,11,20,7,0.24,8,2.5,3,0.43,22,6,0.83,23,0,36.88,23.03,19562.81,0.28,149,0.04,1086.82,849.37,0.86,6,10,17,0.12,68,81,31,21,57,42.5,29,N
16,13,3,0,10,24,7,0.17,12,2,4,0.57,29,1,0,41,2,59.59,22.8,30993.01,0.45,232,0.04,1721.83,1359.05,0.14,6,12,24,0.1,110,122,41,17,68,19.61,41,N
33,33,6,6,23,58,17,0.24,26,2.23,9,0.53,74,5,0.25,65,0,93.54,34.45,111016.34,1.07,478,0.03,6167.57,3222.42,0.29,16,29,59,0.13,226,252,82,25,128,30.85,71,Y
33,29,7,9,20,52,15,0.25,24,2.17,8,0.53,65,3,0.14,52,0,80.65,25.1,50799.32,0.67,306,0.04,2822.18,2024.1,0.2,14,26,52,0.13,139,167,72,26,115,35.8,61,N
24,19,1,2,20,32,10,0.16,14,2.29,5,0.5,39,6,0.56,60,0,86.23,31.88,87614.7,0.92,430,0.03,4867.48,2748.7,0.6,9,16,31,0.09,204,226,64,20,107,26.83,62,Y
13,13,1,4,8,24,7,0.22,12,2,3,0.43,27,1,0,28,3,34.49,37.44,48341.41,0.43,241,0.03,2685.63,1291.17,0.14,6,12,22,0.13,117,124,25,16,54,30,32,N
18,19,2,3,9,30,10,0.31,12,2.5,5,0.5,32,7,0.67,29,0,53.13,18.65,18483.6,0.33,173,0.05,1026.86,990.93,0.7,9,15,24,0.17,79,94,36,17,60,29.27,32,N
9,9,2,1,4,14,5,0.23,6,2.33,4,0.8,20,3,0.5,21,0,45.13,14.93,10063.19,0.22,122,0.07,559.07,673.87,0.6,4,7,17,0.14,56,66,30,16,36,19.23,22,N
